uid,gid,player,solo,comb,sck,saf,blk,ints,pdef,frcv,forc,tdd,rety,tdret,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
127957,3997,RQ-0200,3,2,2,0,0,0,0,0,0,0,0,0,15,54,10.5,1,5,2015,STL,RDE,94,1
127958,3997,TJ-2250,2,1,0,0,0,1,0,0,0,0,0,0,0,24,4.5,1,4,2015,STL,LCB,22,1
127959,3997,AD-1475,5,4,2,0,0,0,0,0,0,0,0,0,0,60,15,1,2,2015,STL,LDT,99,1
127960,3997,WH-0300,3,1,0,0,0,0,0,0,0,0,0,0,0,33,3.5,1,8,2015,STL,LDE,95,2
127961,3997,BI-0150,2,2,0,0,0,0,0,1,0,0,0,0,0,51,5,1,4,2015,SEA,LOLB,51,1
127962,3997,MB-1900,4,0,1,0,0,0,0,0,0,0,0,0,6,50,7.4,1,7,2015,SEA,LDE,72,1
127963,3997,BW-0150,5,2,0,0,0,0,0,0,0,0,0,0,0,60,6,1,4,2015,SEA,MLB,54,1
127964,3997,KW-2500,3,1,0,0,0,0,0,0,0,0,0,0,0,60,3.5,1,5,2015,SEA,MLB,50,2
127965,3997,ET-0200,6,3,0,0,0,0,0,0,1,0,0,0,0,59,9.5,1,6,2015,SEA,FS,29,1
127966,3997,RS-1000,2,1,0,0,0,0,1,0,0,0,0,0,0,59,3.5,1,5,2015,SEA,LCB,25,1
127967,3997,CM-0250,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1.5,1,2,2015,SEA,RDE,91,2
127968,3997,RM-3050,3,3,0,0,0,0,0,0,0,0,0,0,0,83,4.5,1,4,2015,STL,FS,23,1
127969,3997,NF-0100,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0.5,1,5,2015,STL,LDT,98,2
127970,3997,AR-2000,2,1,0,0,0,0,0,0,0,0,0,0,15,35,1,1,8,2015,SEA,LDT,77,1
127971,3997,CA-1300,2,0,0,0,0,0,1,0,0,0,0,0,0,51,3,1,8,2015,SEA,RDE,56,1
127972,3997,LJ-1800,7,0,1,0,0,0,0,0,0,0,0,0,0,61,11,1,2,2015,STL,LCB,20,2
127973,3997,AA-1900,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,5,2015,STL,OLB,56,1
127974,3997,JJ-1550,5,1,0,0,0,0,1,0,0,0,0,0,0,83,6.5,1,4,2015,STL,RCB,21,1
127975,3997,CW-2300,3,0,1,0,0,0,0,1,1,1,0,0,0,59,17,1,8,2015,SEA,RCB,26,1
127976,3997,JH-4050,1,0,0,0,0,0,0,1,0,0,0,0,0,24,3,1,3,2015,SEA,RDT,97,2
127977,3997,ES-0800,1,1,1,0,0,0,0,0,0,0,0,0,0,31,5.5,1,6,2015,STL,RDE,97,2
127978,3997,DB-0250,3,1,0,0,0,0,0,0,0,0,0,0,0,60,3.5,1,2,2015,SEA,SS,34,3
127979,3997,MR-1250,5,0,0,0,0,0,1,0,0,0,0,0,0,59,6,1,2,2015,STL,RCB,47,2
127980,3997,BM-1800,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,9,2015,SEA,RDT,92,1
127981,3998,RB-4800,2,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,6,2015,NO,RES,25,3
127982,3998,KV-0050,2,0,0,0,0,0,1,0,0,0,0,0,0,62,3,1,3,2015,NO,SS,32,1
127983,3998,DB-3750,4,1,0,0,0,0,1,1,0,0,0,0,26,61,4.9,1,1,2015,NO,LCB,40,1
127984,3998,HK-0100,4,1,0,0,0,0,0,0,1,0,0,0,0,59,6.5,1,1,2015,NO,SLB,45,1
127985,3998,DS-5137,6,0,0,0,0,0,1,0,0,0,0,0,9,39,6.1,1,1,2015,NO,RCB,38,2
127986,3998,SA-1150,3,1,0,0,0,0,1,0,0,0,0,0,0,62,4.5,1,1,2015,NO,MLB,50,1
127987,3998,CJ-2400,2,0,0,0,0,0,2,0,0,0,0,0,0,54,4,1,5,2015,NO,RDE,94,1
127988,3998,KM-1950,3,4,0,0,0,0,0,0,0,0,0,0,0,62,5,1,3,2015,ARI,LILB,51,1
127989,3998,TJ-0950,3,2,0,0,0,0,0,0,0,0,0,0,0,58,4,1,3,2015,ARI,SS,22,2
127990,3998,TM-0850,8,0,0,0,0,0,3,0,0,0,0,0,0,73,11,1,3,2015,ARI,FS,32,1
127991,3998,DB-5450,5,2,0,0,0,0,0,0,0,0,0,0,0,74,6,1,2,2015,ARI,RILB,20,1
127992,3998,CC-0200,5,1,0,0,0,0,0,0,0,0,0,0,0,51,5.5,1,8,2015,ARI,LDE,93,1
127993,3998,AO-0370,4,1,2,0,0,0,0,0,0,0,0,0,5,67,12,1,3,2015,ARI,WLB,57,1
127994,3998,BB-3400,1,0,0,0,0,0,2,0,0,0,0,0,0,61,3,1,11,2015,NO,RCB,39,1
127995,3998,SW-0700,1,2,0,0,0,0,0,0,0,0,0,0,0,12,2,1,6,2015,ARI,LILB,55,2
127996,3998,RH-3300,2,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,7,2015,NO,WLB,53,1
127997,3998,JJ-1650,4,1,0,0,0,0,0,0,0,0,0,0,0,39,4.5,1,3,2015,NO,NT,92,1
127998,3998,JP-4100,6,1,0,0,0,0,0,0,0,0,0,0,0,73,6.5,1,7,2015,ARI,RCB,25,1
127999,3998,CR-0500,1,1,0,0,0,0,0,0,0,0,0,0,0,28,1.5,1,13,2015,ARI,LDE,90,2
128000,3998,DH-2000,1,1,0,0,0,0,0,0,0,0,0,0,0,22,1.5,1,8,2015,NO,MLB,57,2
128001,3998,LW-1600,2,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,9,2015,ARI,SLB,52,1
128002,3998,FR-0200,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0.5,1,10,2015,ARI,RDT,92,1
128003,3998,MG-0925,1,2,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1,2015,ARI,WLB,44,2
128004,3998,KW-1400,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,13,2015,NO,DT,93,1
128005,3998,PP-0400,1,0,0,0,0,0,0,0,0,0,0,0,5,74,0.5,1,5,2015,ARI,LCB,21,1
128006,3998,RJ-0900,1,0,0,0,0,1,0,0,0,0,0,0,0,62,3,1,7,2015,ARI,SS,26,1
128007,3998,BR-0350,2,1,0,0,0,0,0,0,0,0,0,0,0,14,2.5,1,1,2015,NO,LDE,78,1
128008,3998,KW-2100,0,0,0,0,0,0,0,0,0,0,0,0,23,18,-2.3,1,6,2015,NO,LCB,24,3
128009,3998,MM-5750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2015,NO,RB,48,3
128010,3998,RG-2375,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0.5,1,1,2015,ARI,NT,95,1
128011,3999,CL-1000,1,1,0,0,0,0,0,0,0,0,0,0,0,34,1.5,1,5,2015,SD,DT,94,1
128012,3999,KE-0550,2,1,1,0,0,1,0,0,0,0,0,0,0,29,8.5,1,1,2015,SD,ROLB,51,2
128013,3999,BF-0800,1,0,0,0,0,0,0,0,0,0,0,0,0,47,1,1,8,2015,SD,LCB,24,1
128014,3999,MT-0350,0,5,0,0,0,0,0,0,0,0,0,0,0,47,2.5,1,3,2015,SD,LILB,50,1
128015,3999,JA-0280,2,2,0,0,0,0,0,0,0,0,0,0,0,35,3,1,3,2015,SD,SS,37,1
128016,3999,DB-6300,2,4,0,0,0,0,0,0,0,0,0,0,20,34,2,1,6,2015,SD,RILB,56,1
128017,3999,EW-0400,6,1,0,0,0,0,2,0,0,0,0,0,0,47,8.5,1,9,2015,SD,FS,32,1
128018,3999,RM-1300,7,1,0,0,0,0,0,0,0,0,0,0,0,78,7.5,1,13,2015,DET,RCB,31,1
128019,3999,EA-0550,1,1,0.5,0,0,0,0,0,0,0,0,0,0,53,3.5,1,3,2015,DET,RDE,94,1
128020,3999,PH-0800,3,2,1,0,0,0,0,0,0,0,0,0,0,24,8,1,7,2015,DET,INA,0,0
128021,3999,KR-0460,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.5,1,4,2015,SD,LDE,91,1
128022,3999,ST-1200,4,2,0,0,0,0,0,1,0,0,0,0,0,77,7,1,10,2015,DET,MLB,55,1
128023,3999,TW-0160,1,2,0,0,0,0,0,0,0,0,0,0,5,58,1.5,1,4,2015,DET,RES,93,5
128024,3999,HN-0300,1,2,0,0,0,0,0,0,0,0,0,0,0,53,2,1,10,2015,DET,RDT,92,1
128025,3999,JJ-4300,3,1,0,0,0,0,0,0,1,0,0,0,5,42,5,1,8,2015,DET,LDE,91,1
128026,3999,JB-8700,5,3,0,0,0,0,0,0,0,0,0,0,0,57,6.5,1,5,2015,DET,OLB,57,1
128027,3999,JW-5300,4,3,0,0,0,0,0,0,0,0,0,0,0,53,5.5,1,9,2015,DET,LCB,30,2
128028,3999,DT-0100,2,1,0,0,0,0,0,0,0,0,0,0,0,23,2.5,1,10,2015,DET,LDE,52,2
128029,3999,GQ-0100,6,2,0,0,0,1,0,0,0,1,0,0,0,79,15,1,7,2015,DET,FS,27,1
128030,3999,DS-2250,2,3,0,0,0,1,0,0,0,0,0,0,0,75,5.5,1,3,2015,DET,LCB,23,1
128031,3999,JV-0425,2,2,0,0,0,0,1,0,0,0,0,0,0,47,4,1,2,2015,SD,RCB,22,1
128032,3999,DT-0150,2,2,0.5,0,0,0,0,0,0,0,0,0,0,23,5,1,3,2015,DET,RDE,98,2
128033,3999,JI-0200,3,1,0,0,0,0,0,0,0,0,0,0,15,79,2,1,9,2015,DET,SS,32,1
128034,3999,MI-0150,1,2,0,0,0,0,1,0,0,0,0,0,0,47,3,1,4,2015,SD,ROLB,54,1
128035,3999,TW-1750,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,4,2015,DET,OLB,59,1
128036,3999,GW-2000,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,2015,DET,LDT,90,2
128037,3999,PR-0400,0,2,0,0,0,1,0,0,0,0,0,0,0,35,3,1,6,2015,SD,RCB,26,2
128038,3999,CL-0325,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0.5,1,4,2015,SD,LOLB,99,2
128039,3999,JW-5100,3,0,0,0,0,0,0,0,0,0,0,0,0,17,3,1,5,2015,SD,SS,27,2
128040,3999,QD-0300,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,1,2015,DET,LCB,28,3
128041,4000,MW-3600,1,1,0,0,0,0,1,0,0,0,0,0,15,18,1,1,6,2015,TB,FS,31,2
128042,4000,CM-1600,2,2,0,0,0,0,0,0,0,0,0,0,0,38,3,1,7,2015,TB,RES,98,3
128043,4000,CC-4000,4,1,0,0,0,0,0,0,0,0,0,0,0,16,4.5,1,5,2015,TB,SS,23,1
128044,4000,DJ-2250,5,2,0,0,0,0,0,0,0,0,0,0,0,36,6,1,2,2015,TEN,LDE,90,1
128045,4000,DM-3600,4,1,2,0,0,0,0,0,0,0,0,0,5,47,12,1,6,2015,TEN,LOLB,91,1
128046,4000,CS-1250,0,0,0,0,0,1,0,0,0,1,0,0,0,74,8,1,4,2015,TEN,RCB,24,2
128047,4000,JC-1700,3,0,1,0,0,0,0,0,0,0,0,0,0,37,7,1,5,2015,TEN,DT,99,1
128048,4000,LD-0150,3,2,0,0,0,0,0,0,1,0,0,0,0,59,6,1,4,2015,TB,WLB,54,1
128049,4000,DS-5150,1,3,0,0,0,0,0,0,0,0,0,0,0,32,2.5,1,3,2015,TB,SS,36,2
128050,4000,AV-0300,4,0,0,0,0,0,0,0,0,0,0,0,16,43,2.4,1,6,2015,TB,LCB,21,2
128051,4000,BM-1250,2,2,0,0,0,0,0,0,0,0,0,0,0,48,3,1,3,2015,TB,FS,30,1
128052,4000,DL-0400,1,4,0,0,0,0,0,0,0,0,0,0,5,36,2.5,1,8,2015,TB,SLB,51,1
128053,4000,KA-0625,2,3,0,0,0,0,1,0,0,0,0,0,0,59,4.5,1,1,2015,TB,MLB,58,1
128054,4000,JB-1250,2,0,0,0,0,0,0,0,0,0,0,0,10,40,1,1,3,2015,TB,RCB,27,1
128055,4000,AW-1450,1,1,0,0,0,0,0,0,0,0,0,0,0,45,1.5,1,2,2015,TEN,RILB,54,1
128056,4000,PC-0800,2,0,0,0,0,0,0,0,0,0,0,0,0,53,2,1,6,2015,TEN,LCB,29,1
128057,4000,MG-1800,3,2,0,0,0,0,0,0,0,0,0,0,0,53,4,1,9,2015,TEN,FS,33,1
128058,4000,ZB-0400,5,2,0,0,0,0,0,0,0,0,0,0,0,53,6,1,4,2015,TEN,LILB,55,2
128059,4000,KK-1000,0,2,0,0,0,0,0,0,0,0,0,0,0,35,1,1,5,2015,TEN,DT,97,2
128060,4000,AB-1925,2,0,1,0,0,0,0,0,1,0,0,0,0,22,8,1,1,2015,TEN,LDE,95,3
128061,4000,GM-0500,2,1,1,0,0,0,0,0,0,0,0,0,0,48,6.5,1,6,2015,TB,LDT,93,1
128062,4000,JS-4037,1,1,1,0,0,0,0,0,0,0,0,0,0,30,5.5,1,4,2015,TB,RDE,56,1
128063,4000,BO-0400,1,0,0,0,0,0,0,0,0,0,0,0,0,46,1,1,7,2015,TEN,ROLB,98,1
128064,4000,WW-0900,0,2,0,0,0,0,0,0,0,0,0,0,0,29,1,1,8,2015,TEN,LILB,59,1
128065,4000,DS-1400,3,1,0,0,0,0,0,0,0,0,0,0,0,53,3.5,1,5,2015,TEN,SS,21,1
128066,4000,SM-3000,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,5,2015,TB,LCB,26,3
128067,4000,GJ-0800,1,0,0,0,0,0,0,1,0,0,0,0,0,39,3,1,6,2015,TB,LDE,94,2
128068,4000,DM-4070,0,0,0,0,0,1,0,0,0,0,0,0,0,30,2,1,1,2015,TEN,RES,53,4
128069,4000,HM-0100,1,1,0,0,0,0,0,0,1,0,0,0,0,23,3.5,1,7,2015,TB,LDT,90,2
128070,4000,BW-2900,1,0,0,0,0,0,1,0,0,0,0,0,0,55,2,1,3,2015,TEN,LCB,25,2
128071,4000,TJ-1000,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0.5,1,10,2015,TB,LCB,28,1
128072,4000,MM-1030,1,1,0,0,0,0,0,0,0,0,0,0,0,20,1.5,1,4,2015,TEN,DT,93,3
128073,4000,DS-3450,2,0,0,0,0,0,1,0,0,0,0,0,0,21,3,1,3,2015,TEN,SS,39,2
128074,4000,SJ-0650,0,0,0,0,0,0,0,0,0,0,0,0,5,21,-0.5,1,4,2015,TEN,RILB,56,2
128075,4000,CR-0875,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,2015,TEN,LCB,37,3
128076,4001,VR-0200,6,3,0,0,0,0,0,0,0,0,0,0,0,66,7.5,1,6,2015,CIN,MLB,57,2
128077,4001,AJ-1200,10,0,0,0,0,0,0,0,1,0,23,0,0,51,0.9,1,11,2015,CIN,RCB,24,1
128078,4001,MS-2400,6,1,0,0,0,0,0,0,0,0,0,0,0,68,6.5,1,5,2015,OAK,WLB,53,1
128079,4001,KM-0050,3,1,0,0,0,0,0,0,0,0,0,0,0,58,3.5,1,2,2015,OAK,LDE,52,1
128080,4001,TC-0385,5,1,0,0,0,0,1,0,0,0,27,0,0,66,1.1,1,2,2015,OAK,S,38,2
128081,4001,CL-1300,1,1,0,0,0,0,0,0,0,0,0,0,0,40,1.5,1,8,2015,OAK,MLB,50,1
128082,4001,DH-2150,3,1,0,0,0,0,0,0,0,0,0,0,7,61,2.8,1,3,2015,OAK,LCB,25,1
128083,4001,NA-0100,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.5,1,6,2015,OAK,RES,20,3
128084,4001,DK-0750,2,0,0,0,0,0,0,0,0,0,0,0,10,66,1,1,4,2015,CIN,LCB,27,1
128085,4001,CW-3700,5,2,0,0,0,0,0,0,0,0,0,0,0,64,6,1,18,2015,OAK,S,24,1
128086,4001,JT-3800,3,2,0,0,1,0,2,0,0,0,0,0,0,49,8,1,11,2015,OAK,RES,91,4
128087,4001,GI-1300,1,1,0,0,0,0,0,0,0,0,0,0,15,19,0,1,4,2015,CIN,SS,43,1
128088,4001,RM-1600,4,3,0,0,0,0,0,0,0,0,0,0,0,41,5.5,1,7,2015,CIN,MLB,58,1
128089,4001,CC-0900,2,1,0,0,0,0,0,0,0,0,0,0,0,20,2.5,1,5,2015,CIN,SLB,49,3
128090,4001,PS-0300,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0.5,1,8,2015,CIN,NT,92,2
128091,4001,DW-3200,3,1,0,0,0,0,1,0,0,0,0,0,0,37,4.5,1,6,2015,OAK,LDT,90,1
128092,4001,LA-0700,7,1,0,0,0,0,0,0,0,0,0,0,0,57,7.5,1,6,2015,OAK,S,42,1
128093,4001,MJ-1800,1,0,0,0,0,0,0,1,0,0,0,0,0,38,3,1,7,2015,CIN,RDE,90,1
128094,4001,AH-1800,1,3,0,0,0,0,0,0,0,0,0,0,0,23,2.5,1,10,2015,CIN,SLB,50,1
128095,4001,CD-2200,1,1,1,0,0,0,0,0,0,0,0,0,0,49,5.5,1,6,2015,CIN,LDE,96,1
128096,4001,AS-1500,1,1,0,0,0,0,0,0,0,0,0,0,0,29,1.5,1,5,2015,OAK,SLB,99,1
128097,4001,RN-0300,0,0,0,0,0,1,0,0,0,0,0,0,0,56,2,1,9,2015,CIN,FS,20,1
128098,4001,GA-0400,2,0,1,0,0,0,0,0,1,0,0,0,0,55,8,1,6,2015,CIN,RDT,97,1
128099,4001,LH-0300,2,1,0,0,0,0,0,0,0,0,0,0,0,41,2.5,1,9,2015,CIN,RCB,29,2
128100,4001,EL-0060,1,1,0,0,0,0,0,0,0,0,0,0,0,22,1.5,1,4,2015,CIN,SLB,59,2
128101,4001,RA-1350,2,1,0,0,0,0,0,0,0,0,0,0,0,67,2.5,1,3,2015,OAK,SLB,57,2
128102,4001,DD-0950,3,0,0,0,0,0,1,0,0,0,0,0,0,22,4,1,2,2015,CIN,LCB,21,2
128103,4001,SW-1550,2,0,0,0,0,0,0,0,0,0,0,0,0,47,2,1,3,2015,CIN,SS,36,2
128104,4001,PD-0150,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,1,1,2015,CIN,WLB,47,3
128105,4002,CH-1500,3,0,0,0,0,0,0,0,0,0,0,0,0,58,3,1,5,2015,DEN,RCB,25,1
128106,4002,MJ-0030,3,0,0,0,0,0,0,0,0,0,0,0,0,27,3,1,4,2015,DEN,RDE,97,1
128107,4002,BM-0330,6,1,1,0,0,0,1,0,0,0,0,0,0,54,11.5,1,4,2015,DEN,ILB,54,1
128108,4002,SB-0225,0,1,0,0,0,0,0,0,0,0,0,0,14,14,-0.9,1,2,2015,DEN,SLB,48,2
128109,4002,DT-1950,6,3,0,0,0,0,0,0,0,0,0,0,0,32,7.5,1,4,2015,DEN,ILB,59,1
128110,4002,AT-0100,2,1,0,0,0,1,1,0,0,1,0,0,0,53,11.5,1,8,2015,DEN,LCB,21,1
128111,4002,ED-1000,2,0,0,0,0,0,0,0,0,0,0,0,5,54,1.5,1,10,2015,BAL,OLB,58,1
128112,4002,JS-4300,8,0,0,0,0,1,0,0,0,1,0,0,0,77,16,1,5,2015,BAL,RCB,22,1
128113,4002,BW-2020,6,1,0,0,0,0,0,0,0,0,0,0,5,42,6,1,3,2015,BAL,NT,98,1
128114,4002,DS-2700,2,4,0,0,0,0,2,0,0,0,0,0,0,77,6,1,12,2015,BAL,ILB,51,1
128115,4002,WH-0750,4,1,0,0,0,0,0,0,0,0,0,0,0,77,4.5,1,4,2015,BAL,SS,33,1
128116,4002,CC-0500,2,0,1,0,0,0,1,0,0,0,0,0,0,46,7,1,11,2015,BAL,DE,99,1
128117,4002,CM-3250,4,1,2,0,0,0,1,0,0,0,0,0,0,77,13.5,1,2,2015,BAL,ILB,57,1
128118,4002,LW-0700,3,0,0,0,0,0,0,0,0,0,0,0,5,77,2.5,1,7,2015,BAL,LCB,21,1
128119,4002,LG-1000,3,0,0,0,0,0,0,0,0,0,0,0,0,32,3,1,5,2015,BAL,DE,67,2
128120,4002,VW-0100,3,0,0,0,0,0,0,0,0,0,0,0,0,34,3,1,7,2015,DEN,LDE,96,2
128121,4002,KA-1000,4,0,0,0,0,0,0,0,0,0,0,0,0,44,4,1,8,2015,BAL,LCB,24,2
128122,4002,DW-1100,2,0,1,0,0,0,0,0,0,0,0,0,0,44,6,1,11,2015,DEN,WLB,94,1
128123,4002,KL-0800,1,0,0,0,0,0,0,0,0,0,0,0,0,77,1,1,6,2015,BAL,FS,23,1
128124,4002,AM-1200,1,1,1,0,0,0,0,0,0,0,0,0,0,8,5.5,1,6,2015,BAL,ILB,50,2
128125,4002,DK-0550,1,1,0,0,0,0,0,0,0,0,0,0,0,22,1.5,1,1,2015,DEN,NT,98,2
128126,4002,DS-4300,3,1,0,0,0,1,0,0,0,0,0,0,0,58,5.5,1,6,2015,DEN,FS,26,1
128127,4002,DB-5100,2,1,0,0,0,0,2,0,0,0,0,0,2,55,4.3,1,7,2015,DEN,SS,30,2
128128,4002,VM-0300,1,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,5,2015,DEN,SLB,58,1
128129,4002,CU-0050,2,1,0,0,0,0,0,0,0,0,0,0,0,59,2.5,1,4,2015,BAL,SLB,91,1
128130,4002,CD-0650,2,1,0,0,0,0,1,0,0,0,0,0,0,34,3.5,1,1,2015,BAL,NT,94,2
128131,4002,BR-1050,0,1,0,0,0,0,1,0,0,0,0,0,0,30,1.5,1,2,2015,DEN,RCB,29,2
128132,4002,SW-1750,2,1,0,0,0,0,0,0,0,0,0,0,0,35,2.5,1,3,2015,DEN,NT,92,1
128133,4002,AS-2400,1,1,0,0,0,0,0,0,0,0,0,0,0,32,1.5,1,12,2015,DEN,RDE,90,2
128134,4002,CN-0450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2015,DEN,ILB,52,2
128135,4002,KW-0850,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-0.4,1,3,2015,DEN,LCB,36,2
128136,4002,KL-0950,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,3,2015,BAL,DT,95,2
128137,4003,JH-0840,1,2,0,0,0,0,0,0,0,0,0,0,0,44,2,1,3,2015,NYG,RDT,95,1
128138,4003,RA-1500,2,1,0,0,0,0,0,0,1,0,0,0,5,48,4,1,7,2015,NYG,RDE,91,1
128139,4003,PA-0300,6,2,0,0,0,0,0,0,0,0,0,0,0,70,7,1,5,2015,NYG,RCB,20,2
128140,4003,DK-0465,1,4,0,0,0,0,0,0,0,0,0,0,0,68,3,1,2,2015,NYG,SLB,59,1
128141,4003,UU-0100,9,3,0,0,0,1,0,0,0,0,0,0,0,71,12.5,1,2,2015,NYG,MLB,47,3
128142,4003,GS-0800,1,2,0,0,0,0,0,0,0,0,0,0,0,31,2,1,6,2015,NYG,RDE,93,3
128143,4003,LC-0850,2,2,0,0,0,0,0,0,0,0,0,0,0,71,3,1,1,2015,NYG,FS,21,1
128144,4003,BM-2000,3,2,0,0,0,0,1,0,0,0,0,0,0,70,5,1,9,2015,NYG,SS,22,1
128145,4003,DR-2800,6,0,0,0,0,0,1,1,0,1,0,0,16,65,13.4,1,8,2015,NYG,LCB,41,1
128146,4003,TM-1200,4,0,0,0,0,1,0,0,1,0,0,0,0,44,8,1,9,2015,NYG,LCB,38,3
128147,4003,MC-1350,2,0,0,0,0,0,0,0,0,0,0,0,0,61,2,1,4,2015,DAL,RCB,24,1
128148,4003,AH-3350,4,4,0,0,0,0,0,0,0,0,0,0,0,48,6,1,2,2015,DAL,SLB,59,1
128149,4003,SL-0500,6,3,0,0,0,0,0,0,0,0,0,0,0,62,7.5,1,6,2015,DAL,WLB,50,1
128150,4003,BC-1200,4,4,0,0,0,0,0,0,0,0,0,0,0,62,6,1,6,2015,DAL,SS,42,1
128151,4003,BC-0500,4,1,0,0,0,0,1,0,0,0,0,0,15,61,4,1,8,2015,DAL,LCB,39,1
128152,4003,JW-3050,2,1,0,0,0,0,1,0,0,0,0,0,0,59,3.5,1,3,2015,DAL,FS,27,1
128153,4003,TM-1400,1,1,0,0,0,0,0,0,0,0,0,0,0,22,1.5,1,5,2015,DAL,RES,97,5
128154,4003,JT-1300,3,1,0,0,0,0,0,0,0,0,0,0,0,28,3.5,1,5,2015,NYG,WLB,55,2
128155,4003,JH-5450,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,4,2015,NYG,LCB,28,2
128156,4003,DM-2950,0,0,0,0,0,0,0,0,0,0,0,0,3,19,-0.3,1,3,2015,NYG,RDE,98,2
128157,4003,BJ-2350,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,2015,DAL,LCB,31,2
128158,4003,CJ-0900,0,1,0,0,0,0,0,0,0,0,0,0,15,46,-1,1,13,2015,NYG,LDE,99,2
128159,4003,KW-2800,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,2,2015,NYG,LDE,72,1
128160,4003,DL-0450,0,3,0,0,0,0,0,0,0,0,0,0,0,51,1.5,1,2,2015,DAL,LDE,90,1
128161,4003,TP-0650,3,1,0,0,0,0,0,0,0,0,26,0,0,42,1,1,2,2015,DAL,RCB,26,2
128162,4003,TC-2950,3,0,1,0,0,0,0,0,0,0,0,0,0,44,7,1,4,2015,DAL,RDT,98,1
128163,4003,MK-1700,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,4,2015,NYG,LDT,78,1
128164,4003,MH-2400,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,5,2015,NYG,SLB,94,2
128165,4003,KW-0960,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,4,2015,DAL,SLB,51,2
128166,4003,JM-5000,0,1,0,0,0,0,0,0,0,0,0,0,15,42,-1,1,10,2015,DAL,LDE,92,2
128167,4003,JC-5560,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0.5,1,4,2015,DAL,LDT,58,2
128168,4003,JC-1800,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,7,2015,NYG,WLB,54,1
128169,4004,PA-0100,3,0,0,0,0,0,0,0,0,0,0,0,0,57,3,1,6,2015,ATL,LCB,20,2
128170,4004,JD-3300,4,4,0,0,0,0,0,0,0,0,0,0,0,74,6,1,9,2015,ATL,SLB,52,1
128171,4004,CT-1300,1,0,0,0,0,0,0,0,0,0,0,0,0,54,1,1,5,2015,PHI,LDE,72,1
128172,4004,NC-0100,5,0,0,0,0,0,1,0,0,0,0,0,0,76,6,1,6,2015,PHI,LCB,23,1
128173,4004,MJ-0600,5,1,0,0,0,0,3,0,0,0,0,0,0,75,8.5,1,7,2015,PHI,S,27,1
128174,4004,MK-0730,5,4,0,0,0,0,0,0,0,0,0,0,0,77,7,1,4,2015,PHI,RILB,95,1
128175,4004,FC-0400,1,1,1,0,0,0,0,0,0,0,0,0,0,69,5.5,1,4,2015,PHI,RDE,91,1
128176,4004,BG-1200,1,2,0,0,0,0,0,0,0,0,0,0,0,53,2,1,6,2015,PHI,ROLB,55,1
128177,4004,VB-0075,1,2,0,0,0,0,1,0,0,0,0,0,0,49,3,1,1,2015,ATL,LDE,44,1
128178,4004,JB-0200,1,2,0,0,0,0,0,0,0,0,0,0,0,41,2,1,11,2015,ATL,DT,95,2
128179,4004,PW-1400,9,4,0,0,0,0,0,0,0,0,0,0,0,74,11,1,3,2015,ATL,MLB,55,1
128180,4004,CG-1400,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,8,2015,ATL,SS,30,3
128181,4004,BM-0600,7,2,0,0,0,0,1,0,0,0,0,0,23,77,6.7,1,5,2015,PHI,RCB,31,1
128182,4004,CB-0800,4,0,0,0,0,0,1,0,0,0,0,0,0,70,5,1,7,2015,PHI,LOLB,98,1
