pid,bc,dir,yds,succ,kne
657206,JF-2800,LE,2,1,0
657207,JF-2800,MD,2,0,0
657226,DC-0725,NL,-1,0,1
657228,JR-0250,RE,-1,0,0
657231,LD-0850,LE,8,0,0
657233,DM-4300,RG,1,0,0
657237,JR-0250,LE,5,1,0
657238,JR-0250,RT,3,1,0
657241,DM-4300,MD,3,0,0
657243,DS-3300,LE,-4,0,0
657248,JR-0250,MD,4,1,0
657250,JR-0250,RE,6,1,0
657251,JR-0250,RE,5,1,0
657253,JR-0250,RT,3,0,0
657255,JR-0250,LT,0,0,0
657260,DM-4300,RG,2,0,0
657261,DM-4300,RT,-2,0,0
657264,DM-1600,RG,-1,0,0
657266,DM-1600,MD,0,0,0
657274,RM-1200,MD,0,0,0
657278,JR-0250,LE,3,0,0
657284,DM-4300,LE,-3,0,0
657289,JR-0250,RE,2,0,0
657304,TR-0800,RE,12,1,0
657312,DM-4300,RE,-6,0,0
657313,DM-4300,LE,-5,0,0
657322,JR-0250,RE,4,1,0
657323,JR-0250,RE,3,0,0
657326,JR-0250,RE,-1,0,0
657332,DM-4300,LE,-5,0,0
657340,JR-0250,LE,6,1,0
657343,JR-0250,RE,4,1,0
657344,JR-0250,RE,3,0,0
657347,SB-1100,RE,9,1,0
657349,DM-4300,MD,3,1,0
657351,DM-4300,LE,3,0,0
657356,DM-1600,MD,4,1,0
657357,BW-0850,LE,9,1,0
657358,DM-1600,LE,2,0,0
657359,DM-1600,LE,6,1,0
657360,DM-1600,LT,3,1,0
657361,DM-1600,LE,4,1,0
657363,DM-1600,RG,9,1,0
657365,JR-0250,RE,1,0,0
657367,SB-1100,MD,0,0,0
657369,JR-0250,MD,1,0,0
657377,DM-1600,LE,2,0,0
657378,DM-1600,RE,2,0,0
657389,DM-4300,RT,9,1,0
657390,DM-4300,RT,2,1,0
657391,DM-4300,RE,0,0,0
657398,BW-0850,NL,-1,0,1
657399,BW-0850,NL,-1,0,1
657401,EL-0010,LT,0,0,0
657406,JS-6200,LE,10,1,0
657409,EL-0010,LE,8,1,0
657410,EL-0010,RE,1,1,0
657417,ML-2500,LT,-2,0,0
657418,ML-2500,LG,-3,0,0
657420,JS-6200,MD,-4,0,0
657422,AR-1300,LG,9,0,0
657425,ML-2500,LT,2,0,0
657429,RW-3850,LE,10,1,0
657430,ML-2500,LG,0,0,0
657431,ML-2500,MD,7,1,0
657436,JS-6200,LT,6,1,0
657437,JS-6200,LT,2,0,0
657443,ML-2500,RE,-1,0,0
657450,AR-1300,RE,3,0,0
657452,JS-6200,MD,5,1,0
657454,ML-2500,MD,7,1,0
657455,ML-2500,LG,3,1,0
657456,ML-2500,RE,-2,0,0
657458,RW-3850,MD,3,0,0
657460,JS-6200,LE,7,1,0
657461,JS-6200,MD,2,1,0
657462,JS-6200,LE,4,1,0
657464,JS-6200,LT,3,0,0
657467,ML-2500,RT,11,1,0
657469,ML-2500,MD,7,1,0
657470,ML-2500,LG,0,0,0
657486,RW-3850,RE,7,1,0
657487,RW-3850,RE,10,1,0
657488,ML-2500,LE,-1,0,0
657494,JS-6200,RE,2,0,0
657499,RW-3850,LE,17,1,0
657506,JS-6200,RT,35,1,0
657507,JS-6200,RE,2,0,0
657508,AR-1300,MD,9,1,0
657510,JS-6200,RE,1,0,0
657515,RW-3850,RE,7,1,0
657516,RW-3850,RE,7,1,0
657522,JS-6200,MD,0,0,0
657525,AR-1300,RE,2,0,0
657536,ML-2500,MD,5,1,0
657537,ML-2500,RT,8,1,0
657538,RW-3850,LE,-2,0,0
657539,RW-3850,RE,13,1,0
657541,JS-6200,RT,8,1,0
657542,JS-6200,MD,4,1,0
657543,JS-6200,LE,-1,0,0
657544,JS-6200,LE,5,0,0
657546,JS-6200,RE,2,0,0
657547,JS-6200,RT,2,0,0
657548,AR-1300,MD,1,0,0
657553,RW-3850,RG,6,1,0
657557,AR-1300,NL,-1,0,1
657560,CI-0300,LE,4,1,0
657564,CI-0300,MD,-2,0,0
657567,FG-0200,RE,3,0,0
657568,FG-0200,MD,3,0,0
657571,JR-2775,RE,2,0,0
657574,CI-0300,RE,1,0,0
657576,CI-0300,RT,-2,0,0
657580,FG-0200,RE,9,1,0
657582,FG-0200,RG,18,1,0
657583,JR-2775,LE,8,1,0
657591,JR-2775,LE,0,0,0
657595,CI-0300,MD,4,1,0
657596,CI-0300,MD,4,1,0
657598,RF-0500,RE,6,1,0
657603,FG-0200,LG,-1,0,0
657607,BP-1200,LT,4,1,0
657608,BP-1200,RT,-2,0,0
657611,BP-1200,MD,0,0,0
657614,FG-0200,RE,9,1,0
657615,FG-0200,MD,0,0,0
657625,CI-0300,MD,1,0,0
657626,CI-0300,RT,1,0,0
657633,AL-1100,RE,4,0,0
657638,BP-1200,LG,2,0,0
657641,FG-0200,MD,-2,0,0
657649,FG-0200,MD,4,1,0
657653,AL-1100,MD,5,1,0
657654,FG-0200,LG,3,0,0
657655,FG-0200,LG,1,0,0
657657,JR-2775,MD,2,1,0
657658,FG-0200,MD,0,0,0
657659,FG-0200,LE,0,0,0
657661,CI-0300,RE,1,0,0
657664,FG-0200,MD,2,0,0
657667,CI-0300,MD,7,1,0
657668,CI-0300,RE,19,1,0
657669,BP-1200,MD,1,0,0
657671,CI-0300,RT,0,0,0
657672,CI-0300,MD,3,0,0
657675,FG-0200,RE,8,1,0
657676,AL-1100,MD,10,1,0
657677,JR-2775,MD,0,0,0
657678,AL-1100,RT,5,1,0
657690,CI-0300,MD,16,1,0
657691,BP-1200,RG,3,1,0
657700,BP-1200,RT,3,1,0
657701,BP-1200,RT,1,0,0
657703,BP-1200,LE,23,1,0
657704,BP-1200,RG,4,1,0
657705,BP-1200,LG,-1,0,0
657707,BP-1200,MD,0,0,0
657715,MJ-2275,MD,4,1,0
657722,RJ-0800,LT,2,0,0
657723,SV-0200,LT,4,1,0
657725,RJ-0800,MD,3,0,0
657728,AM-2850,LT,3,0,0
657732,AW-1350,LT,0,0,0
657733,AW-1350,LE,1,1,0
657736,AM-2850,RE,6,1,0
657737,CT-1220,RE,3,1,0
657738,MJ-2275,RG,0,0,0
657744,RJ-0800,RT,3,1,0
657746,RJ-0800,RG,2,0,0
657750,MJ-2275,LE,10,1,0
657752,MJ-2275,RT,4,1,0
657754,MJ-2275,RE,6,1,0
657755,MJ-2275,LT,5,1,0
657757,MJ-2275,LT,6,1,0
657761,AW-1350,RE,5,1,0
657763,AW-1350,LT,5,1,0
657764,AW-1350,RG,1,0,0
657766,AW-1350,RT,3,0,0
657772,AM-2850,LT,1,0,0
657774,AM-2850,LT,1,0,0
657776,MJ-2275,LE,-3,0,0
657780,MJ-2275,LT,1,0,0
657785,SV-0200,MD,3,0,0
657794,DY-0200,MD,2,0,0
657796,RJ-0800,RG,9,1,0
657797,RJ-0800,LG,2,1,0
657798,RJ-0800,RG,2,0,0
657801,SV-0200,MD,3,0,0
657803,SV-0200,RT,5,1,0
657804,SV-0200,LG,4,1,0
657805,RJ-0800,LE,0,0,0
657807,SV-0200,RG,4,1,0
657812,AM-2850,RT,7,1,0
657813,AM-2850,RT,1,0,0
657816,MJ-2275,RT,0,0,0
657820,AW-1350,MD,11,1,0
657821,AW-1350,LG,0,0,0
657826,AW-1350,LT,3,0,0
657828,AW-1350,LT,0,0,0
657846,MJ-2275,LE,5,1,0
657847,RJ-0800,RG,1,0,0
657848,RJ-0800,LT,8,1,0
657849,RJ-0800,LT,0,0,0
657867,AW-1350,MD,1,0,0
657868,AW-1350,RT,-1,0,0
657874,AW-1350,LT,0,0,0
657875,AW-1350,MD,0,0,0
657886,CT-1220,MD,26,1,0
657888,JR-0250,LT,28,1,0
657890,JR-0250,RE,37,1,0
657893,DF-1875,RE,1,0,0
657894,DF-1875,MD,1,0,0
657898,JR-0250,RE,20,1,0
657899,JR-0250,LT,1,0,0
657901,JR-0250,LG,-1,0,0
657904,JR-0250,MD,1,1,0
657910,DF-1875,RE,16,1,0
657913,DF-1875,MD,10,1,0
657918,DF-1875,LE,3,1,0
657922,JR-0250,MD,4,1,0
657923,JR-0250,LG,1,0,0
657925,JR-0250,RG,0,0,0
657927,DF-1875,RT,7,1,0
657932,DM-1600,LT,10,1,0
657936,DM-1600,LG,5,1,0
657938,DM-1600,RG,7,1,0
657939,DM-1600,MD,10,1,0
657940,DM-1600,LE,2,1,0
657943,DF-1875,MD,-2,0,0
657948,DF-1875,LE,5,1,0
657950,DF-1875,MD,7,1,0
657951,DF-1875,RT,1,0,0
657953,DF-1875,LT,1,0,0
657955,DF-1875,MD,2,1,0
657959,LD-0850,MD,5,1,0
657963,JR-0250,MD,1,1,0
657974,DF-1875,RE,7,1,0
657976,DF-1875,RE,-5,0,0
657982,JR-0250,RE,-1,0,0
657987,DF-1875,RE,9,1,0
657990,DF-1875,LT,7,1,0
657991,DF-1875,RE,0,0,0
657995,JR-0250,RT,-4,0,0
657998,JR-0250,MD,2,0,0
658000,JR-0250,RE,-2,0,0
658004,DF-1875,RG,16,1,0
658006,DF-1875,LT,3,0,0
658007,DF-1875,LT,1,0,0
658008,MR-2500,MD,18,1,0
658009,DF-1875,LT,3,0,0
658014,DF-1875,MD,7,1,0
658017,DM-1600,LG,1,0,0
658021,DF-1875,LE,4,1,0
658022,DF-1875,RE,17,1,0
658025,DF-1875,MD,5,1,0
658026,DF-1875,LE,1,0,0
658029,DF-1875,LE,5,1,0
658030,DF-1875,MD,3,1,0
658040,DF-1875,LE,0,0,0
658041,DF-1875,LE,6,1,0
658042,MR-2500,NL,-1,0,1
658044,DM-1200,LG,0,0,0
658048,FG-0200,RE,6,1,0
658049,FG-0200,RE,7,1,0
658050,FG-0200,MD,-1,0,0
658051,AL-1100,MD,3,0,0
658054,AA-1350,LG,6,1,0
658058,FG-0200,RT,12,1,0
658059,FG-0200,RT,3,0,0
658065,FG-0200,RT,0,0,0
658066,FG-0200,LG,1,1,0
658069,AA-1350,RG,3,0,0
658071,AA-1350,LG,0,0,0
658072,DM-1200,RG,2,0,0
658075,FG-0200,LT,3,0,0
658077,FG-0200,RG,1,0,0
658079,BS-0650,MD,1,0,0
658080,KW-2550,RE,13,1,0
658084,AA-1350,LT,1,0,0
658088,DM-1200,LT,-1,0,0
658092,AA-1350,LT,13,1,0
658094,JF-2950,MD,3,0,0
658100,JR-2775,MD,3,0,0
658105,AA-1350,RE,2,0,0
658113,BS-0650,RT,8,1,0
658114,AA-1350,RG,1,0,0
658115,JF-2950,MD,2,1,0
658120,FG-0200,MD,18,1,0
658123,AL-1100,MD,15,1,0
658125,FG-0200,RE,3,0,0
658136,AA-1350,LE,8,1,0
658147,PM-0300,RE,18,1,0
658151,AA-1350,RG,4,1,0
658154,JF-2950,LG,3,1,0
658156,AA-1350,RT,-1,0,0
658157,BS-0650,MD,-1,0,0
658160,AL-1100,RE,6,1,0
658164,AA-1350,RG,4,1,0
658167,AA-1350,RE,8,1,0
658168,DM-1200,RT,10,1,0
658169,BS-0650,LT,5,1,0
658170,DM-1200,RE,-4,0,0
658182,FG-0200,RG,2,1,0
658189,BS-0650,RT,-3,0,0
658199,FG-0200,RG,25,1,0
658201,JR-2775,RE,5,1,0
658202,FG-0200,RE,6,1,0
658214,JF-2950,MD,1,1,0
658218,AL-1100,NL,-1,0,1
658219,AL-1100,NL,-1,0,1
658220,AL-1100,NL,-1,0,1
658223,LM-1850,RT,-2,0,0
658226,LM-1850,LG,2,0,0
658232,LM-1850,RG,0,0,0
658233,LM-1850,RG,2,0,0
658237,IC-0300,LG,2,0,0
658239,IC-0300,LT,1,0,0
658245,LM-1850,RG,0,0,0
658248,LM-1850,RG,0,0,0
658249,LM-1850,RG,-1,0,0
658253,DJ-1850,LG,4,0,0
658255,DJ-1850,RG,-1,0,0
658260,LM-1850,RG,8,1,0
658263,IC-0300,RG,5,1,0
658269,LM-1850,LG,4,0,0
658270,LM-1850,LG,6,0,0
658277,LM-1850,LG,7,1,0
658279,LM-1850,LG,4,1,0
658280,LM-1850,LG,1,0,0
658285,IC-0300,RT,-4,0,0
658290,DJ-1850,RT,-6,0,0
658292,IC-0300,RT,17,1,0
658293,IC-0300,LG,0,0,0
658295,IC-0300,RG,0,0,0
658299,LM-1850,LG,20,1,0
658302,MR-0500,LT,1,0,0
658307,DJ-1850,RG,6,1,0
658309,IC-0300,RG,1,0,0
658314,LM-1850,LG,54,1,0
658316,TJ-2400,RE,9,1,0
658317,LM-1850,LT,4,1,0
658318,TJ-2400,LT,7,1,0
658337,IC-0300,RG,1,0,0
658341,LM-1850,LG,3,0,0
658343,LM-1850,RG,2,0,0
658345,LM-1850,LG,5,1,0
658346,LM-1850,RG,2,0,0
658347,LM-1850,RG,6,1,0
658355,IC-0300,LG,13,1,0
658362,LM-1850,RG,2,0,0
658375,LM-1850,RG,4,1,0
658377,LM-1850,RT,1,0,0
658380,LM-1850,LG,4,1,0
658381,LM-1850,LG,1,0,0
658396,DC-0725,NL,-1,0,1
658399,JF-2800,RG,4,1,0
658401,JF-2800,LG,-2,0,0
658404,JH-4025,LG,1,0,0
658405,JH-4025,LG,3,0,0
658408,JH-4025,LG,2,0,0
658409,JH-4025,LG,6,1,0
658410,JH-4025,RG,3,1,0
658416,JH-4025,RG,3,0,0
658417,JH-4025,LE,2,0,0
658418,AD-0100,MD,7,1,0
658421,JA-1025,MD,9,1,0
658422,JA-1025,RG,2,1,0
658427,MC-0150,RE,8,1,0
658428,JF-2800,LG,3,1,0
658434,GB-0350,RG,5,1,0
658435,GB-0350,LG,6,1,0
658437,GB-0350,LG,2,0,0
658442,JF-2800,LT,0,0,0
658452,JF-2800,RG,2,0,0
658455,AL-0650,RE,3,1,0
658456,JF-2800,LG,5,1,0
658457,JA-1025,LG,1,0,0
658460,JF-2800,LG,2,0,0
658461,LT-0050,LG,-2,0,0
658467,MS-0150,LE,6,1,0
658471,GB-0350,LE,5,0,0
658483,GB-0350,LG,5,1,0
658485,JH-4025,LG,1,0,0
658486,JH-4025,LE,-1,0,0
658488,AD-0100,MD,1,0,0
658489,JH-4025,RG,-4,0,0
658491,JH-4025,LG,2,0,0
658495,JF-2800,LG,3,0,0
658501,JF-2800,RE,-2,0,0
658506,GB-0350,LG,1,0,0
658507,GB-0350,RG,1,0,0
658513,LT-0050,RG,1,0,0
658521,LT-0050,LT,1,0,0
658525,JH-4025,MD,3,1,0
658527,AD-0100,RE,4,1,0
658532,GB-0350,RG,4,0,0
658534,JF-2800,LG,-2,0,0
658538,GB-0350,RG,4,1,0
658540,GB-0350,RG,4,1,0
658563,GB-0350,LG,0,0,0
658572,AD-0100,NL,-1,0,1
658573,AD-0100,NL,-1,0,1
658574,GB-0350,RT,7,0,0
658575,GB-0350,RT,5,1,0
658578,TY-0150,MD,1,0,0
658585,DL-1700,RG,8,1,0
658588,TY-0150,RG,3,0,0
658590,TY-0150,LG,0,0,0
658594,TY-0150,MD,8,1,0
658600,DL-1700,MD,3,0,0
658603,DL-1700,RT,10,1,0
658606,DL-1700,RG,3,0,0
658610,BP-0650,RG,1,0,0
658611,BB-2425,RE,2,0,0
658613,TY-0150,RE,5,1,0
658614,TY-0150,RT,4,1,0
658615,BB-2425,MD,3,1,0
658618,TY-0150,MD,0,0,0
658621,TG-0600,MD,3,0,0
658625,TY-0150,LG,0,0,0
658632,LB-0500,RG,3,0,0
658634,TB-2300,MD,2,1,0
658636,LB-0500,LE,22,1,0
658638,DL-1700,LE,2,0,0
658640,DL-1700,RT,4,1,0
658646,TY-0150,LG,5,1,0
658650,DL-1700,MD,5,1,0
658653,TB-2300,MD,2,1,0
658655,DL-1700,LT,2,1,0
658666,LB-0500,RT,9,1,0
658667,LB-0500,LT,-3,0,0
658673,TY-0150,LT,3,0,0
658680,LB-0500,MD,1,1,0
658684,CG-1950,RE,4,1,0
658687,TY-0150,LT,4,0,0
658694,LB-0500,MD,7,1,0
658695,LB-0500,RG,17,1,0
658696,LB-0500,MD,2,0,0
658702,BB-2425,LE,2,0,0
658703,CG-1950,RE,2,0,0
658704,LB-0500,LG,1,0,0
658707,LB-0500,LG,0,0,0
658708,LB-0500,MD,1,1,0
658711,TG-0600,RE,5,1,0
658712,TG-0600,RG,2,0,0
658718,LB-0500,MD,8,1,0
658719,LB-0500,LG,1,1,0
658720,LB-0500,LT,1,1,0
658721,JW-2550,MD,3,1,0
658724,JW-2550,LE,5,0,0
658726,LB-0500,RG,2,0,0
658730,LB-0500,RT,3,1,0
658731,LB-0500,LG,2,1,0
658732,LB-0500,RT,1,1,0
658744,JG-0650,NL,-1,0,1
658745,JG-0650,NL,-1,0,1
658748,MI-0100,RE,3,0,0
658750,MI-0100,LG,0,0,0
658752,KR-1050,MD,8,1,0
658755,MI-0100,RT,3,0,0
658760,CB-3850,LE,12,1,0
658761,JS-6700,RG,2,0,0
658764,JS-6700,LE,2,0,0
658768,MI-0100,LT,5,1,0
658769,AJ-1125,MD,3,1,0
658773,KR-1050,RE,-1,0,0
658778,KR-1050,RE,3,0,0
658780,MI-0100,MD,5,1,0
658782,MI-0100,RG,9,1,0
658783,MI-0100,RT,3,1,0
658784,MI-0100,RE,5,1,0
658788,JS-6700,RT,0,0,0
658790,CN-0500,LT,6,1,0
658792,JS-6700,MD,14,1,0
658794,MT-1300,LE,5,1,0
658795,MT-1300,MD,4,1,0
658796,CN-0500,MD,1,1,0
658798,JS-6700,RE,3,0,0
658802,KR-1050,RG,0,0,0
658810,JS-6700,LE,-3,0,0
658813,CN-0500,MD,1,1,0
658814,MT-1300,RE,-2,0,0
658823,JS-6700,MD,3,0,0
658831,JS-6700,LE,5,0,0
658833,CN-0500,LT,1,0,0
658837,JS-6700,LT,1,0,0
658843,MI-0100,RG,4,0,0
658846,AJ-1125,MD,1,1,0
658851,JS-6700,LT,12,1,0
658852,JS-6700,LG,2,0,0
658853,MT-1300,LG,3,0,0
658854,CN-0500,LT,9,1,0
658855,JS-6700,LT,3,0,0
658861,KR-1050,LG,-1,0,0
658863,MI-0100,LG,2,0,0
658864,CS-3400,LT,4,0,0
658865,KR-1050,LE,1,0,0
658868,JS-6700,RT,8,1,0
658873,CN-0500,RG,2,0,0
658874,MT-1300,RG,6,1,0
658875,CN-0500,LE,13,1,0
658880,MI-0100,MD,2,0,0
658884,MI-0100,RT,4,0,0
658887,KR-1050,LE,2,1,0
658890,JS-6700,LE,0,0,0
658894,MI-0100,LG,1,0,0
658903,MI-0100,MD,4,0,0
658905,CA-1175,LT,1,0,0
658906,CA-1175,MD,4,0,0
658907,CA-1175,MD,1,0,0
658913,BP-1200,RT,3,0,0
658918,DS-3300,MD,5,1,0
658920,RM-1200,LE,27,1,0
658924,DS-3300,LE,5,1,0
658925,RM-1200,MD,6,1,0
658927,DS-3300,LT,-3,0,0
658931,BP-1200,LG,1,0,0
658936,RM-1200,RT,3,0,0
658939,DS-3300,LE,-4,0,0
658940,RM-1200,MD,1,0,0
658946,BP-1200,MD,1,0,0
658950,RM-1200,LT,5,1,0
658953,DS-3300,RG,-2,0,0
658956,ZS-0150,MD,2,0,0
658962,BP-1200,LE,7,1,0
658963,ZS-0150,RG,1,0,0
658966,RM-1200,RT,1,0,0
658974,RM-1200,RT,11,1,0
658975,RM-1200,LT,0,0,0
658977,DS-3300,LG,3,0,0
658979,DS-3300,RT,12,1,0
658987,DS-3300,MD,3,0,0
658988,RM-1200,LE,9,1,0
658989,RM-1200,RE,4,1,0
658991,DS-3300,LT,1,1,0
658995,BP-1200,MD,10,1,0
658996,BP-1200,RE,-2,0,0
659005,SB-1100,NL,-1,0,1
659009,DS-3300,RE,0,0,0
659014,BP-1200,LE,-1,0,0
659024,BP-1200,RT,5,1,0
659027,RF-0500,MD,5,1,0
659031,RM-1200,LE,2,0,0
659032,RM-1200,MD,0,0,0
659039,RM-1200,RE,6,1,0
659041,RM-1200,LG,-2,0,0
659045,BP-1200,LT,4,0,0
659048,RF-0500,LE,5,0,0
659050,BP-1200,RE,3,0,0
659052,RF-0500,LT,2,1,0
659058,RF-0500,MD,1,1,0
659063,RM-1200,LE,13,1,0
659064,RM-1200,RE,9,1,0
659065,RM-1200,MD,2,1,0
659066,RM-1200,LE,-3,0,0
659070,RM-1200,LT,4,1,0
659071,RM-1200,RT,1,0,0
659080,RM-1200,LE,-1,0,0
659081,RM-1200,MD,6,1,0
659082,DS-3300,RT,-3,0,0
659090,RM-1200,LE,2,0,0
659091,RM-1200,LE,2,0,0
659094,RM-1200,MD,0,0,0
659095,SB-1100,NL,0,0,1
659096,SB-1100,NL,-1,0,1
659098,AB-1975,RE,5,1,0
659099,AB-1975,RT,4,1,0
659101,JG-3850,LG,1,0,0
659102,JG-3850,RE,2,0,0
659106,DM-0450,RT,0,0,0
659109,DM-0450,MD,0,0,0
659111,DM-0450,RE,10,0,0
659115,AB-1975,LT,-2,0,0
659118,AB-1975,MD,12,1,0
659119,AB-1975,LT,8,1,0
659120,AB-1975,MD,-1,0,0
659127,DM-0450,RT,5,1,0
659128,DM-0450,RE,-1,0,0
659134,CP-1950,RE,6,1,0
659136,CP-1950,RE,-3,0,0
659138,CP-1950,MD,1,0,0
659144,CS-1950,MD,-4,0,0
659149,AB-1975,LE,4,1,0
659152,AB-1975,LG,8,1,0
659153,AB-1975,LT,3,1,0
659155,AB-1975,RT,-1,0,0
659156,AB-1975,MD,-3,0,0
659161,DM-0450,RE,-2,0,0
659165,DM-0450,LE,4,1,0
659170,AB-1975,RT,7,1,0
659172,AB-1975,RT,9,1,0
659173,AB-1975,MD,8,1,0
659175,AB-1975,LE,8,1,0
659179,CS-1950,LG,-4,0,0
659187,JG-3850,MD,4,0,0
659188,JG-3850,MD,4,0,0
659191,DM-0450,RG,3,0,0
659194,AB-1975,RE,14,1,0
659195,AB-1975,LT,4,1,0
659201,DM-0450,MD,2,0,0
659203,DM-0450,MD,7,1,0
659204,DM-0450,MD,-3,0,0
659210,JG-3850,MD,1,0,0
659212,DM-0450,MD,17,1,0
659213,DM-0450,MD,4,1,0
659214,DM-0450,LT,0,0,0
659217,CP-1950,LT,4,1,0
659221,CP-1950,MD,-3,0,0
659228,AB-1975,RG,2,0,0
659231,JG-3850,LT,7,1,0
659232,AB-1975,MD,4,1,0
659234,AB-1975,RE,2,0,0
659238,CS-1950,RT,9,1,0
659239,CS-1950,MD,2,1,0
659243,CS-1950,LE,3,0,0
659248,AB-1975,LE,2,0,0
659249,AB-1975,LG,0,0,0
659251,AB-1975,LT,20,1,0
659255,CS-1950,MD,5,0,0
659258,AB-1975,LG,0,0,0
659260,AB-1975,LT,-2,0,0
659262,AB-1975,LG,12,1,0
659263,AB-1975,LE,0,0,0
659267,JP-4187,MD,7,1,0
659268,AB-1975,LE,9,1,0
659269,AB-1975,LT,0,0,0
659270,JP-4187,MD,16,1,0
659271,AB-1975,LG,0,0,0
659272,AB-1975,LE,3,1,0
659273,JP-4187,MD,1,0,0
659281,RM-0300,NL,-1,0,1
659283,AP-0700,LT,2,0,0
659285,AP-0700,MD,2,0,0
659286,AP-0700,MD,5,1,0
659289,MG-1150,LT,0,0,0
659290,MG-1150,RG,2,0,0
659293,AP-0700,RT,5,1,0
659296,AP-0700,RT,21,1,0
659299,DW-4300,RT,5,1,0
659301,MG-1150,MD,0,0,0
659302,MG-1150,LT,8,1,0
659303,MG-1150,MD,1,0,0
659305,AP-0700,RT,2,0,0
659308,AP-0700,RG,-1,0,0
659309,AP-0700,LE,-2,0,0
659315,AP-0700,MD,6,1,0
659316,AP-0700,RG,1,0,0
659320,MG-1150,RE,7,1,0
659322,MG-1150,MD,2,0,0
659326,JM-3450,MD,9,1,0
659327,JM-3450,RG,3,1,0
659328,JM-3450,LG,-1,0,0
659331,MA-1150,MD,2,0,0
659335,AP-0700,MD,3,1,0
659336,AP-0700,RG,2,1,0
659341,DJ-1300,MD,2,1,0
659343,DW-4300,LT,1,0,0
659347,AP-0700,MD,4,1,0
659352,MG-1150,RG,4,1,0
659363,MA-1150,LG,8,1,0
659366,DW-4300,RE,-4,0,0
659369,AP-0700,RE,43,1,0
659372,MG-1150,MD,9,1,0
659373,MG-1150,MD,1,1,0
659374,MG-1150,LG,3,0,0
659379,AP-0700,LG,2,0,0
659381,AP-0700,RT,4,1,0
659382,CP-0750,RE,9,1,0
659385,JM-3450,MD,1,0,0
659387,AP-0700,LT,10,1,0
659388,AP-0700,RE,1,0,0
659392,AP-0700,RE,5,1,0
659393,AP-0700,LE,11,1,0
659394,ZL-0200,RG,1,1,0
659397,MG-1150,LG,13,1,0
659399,MG-1150,RG,-2,0,0
659402,DW-4300,LT,2,0,0
659411,MG-1150,MD,3,1,0
659413,DW-4300,LG,7,1,0
659419,JM-3450,LG,3,1,0
659420,JM-3450,RG,3,0,0
659423,BO-0150,MD,3,0,0
659424,BO-0150,LE,3,0,0
659428,BO-0150,RG,3,0,0
659430,BO-0150,MD,3,0,0
659431,BO-0150,LT,5,1,0
659432,BO-0150,MD,3,1,0
659434,BO-0150,LG,0,0,0
659435,BO-0150,MD,6,1,0
659439,TB-2650,NL,-1,0,1
659444,DW-3600,MD,2,0,0
659447,LB-0250,RT,3,0,0
659448,LB-0250,RT,2,0,0
659452,LB-0250,LG,-1,0,0
659455,TM-0650,LG,7,1,0
659458,TM-0650,RG,1,0,0
659462,LB-0250,LG,19,1,0
659466,LB-0250,LE,1,0,0
659467,LB-0250,LT,1,0,0
659471,LB-0250,LT,2,1,0
659474,LB-0250,RG,1,1,0
659477,TG-1950,LT,2,0,0
659479,TG-1950,LT,1,0,0
659481,TG-1950,RT,-1,0,0
659486,LB-0250,MD,1,0,0
659488,TM-0650,LT,-1,0,0
659490,TM-0650,LG,6,1,0
659493,TM-0650,RE,3,0,0
659494,TM-0650,MD,3,0,0
659499,LB-0250,LT,5,0,0
659506,TG-1950,RT,4,1,0
659507,BC-3070,RT,12,1,0
659515,LB-0250,RG,-4,0,0
659518,LB-0250,MD,-3,0,0
659527,TM-0650,RE,3,0,0
659533,LB-0250,LT,0,0,0
659537,TG-1950,RE,2,0,0
659538,TG-1950,MD,1,0,0
659541,LB-0250,LE,6,1,0
659542,LB-0250,LT,2,1,0
659545,TM-0650,RT,-4,0,0
659548,CG-1060,RE,24,1,0
659549,TM-0650,RE,-2,0,0
659553,NF-0250,MD,10,0,0
659556,LB-0250,LT,23,1,0
659557,LB-0250,RG,3,1,0
659563,LB-0250,LG,2,0,0
659564,LB-0250,MD,-1,0,0
659573,MV-0300,NL,-1,0,1
659574,MV-0300,NL,-1,0,1
659578,CJ-1700,MD,2,0,0
659579,CJ-1700,RT,-1,0,0
659582,CH-5000,RT,-1,0,0
659583,CH-5000,MD,0,0,0
659589,CH-5000,LT,1,0,0
659593,CH-5000,LE,7,1,0
659594,CK-0100,LE,3,1,0
659595,CH-5000,LE,0,0,0
659596,MD-0150,LT,-1,0,0
659598,CH-5000,MD,14,0,0
659607,CJ-1700,RE,5,1,0
659611,CJ-1700,MD,2,1,0
659614,CJ-1700,MD,6,1,0
659617,CH-5000,MD,12,1,0
659618,CK-0100,MD,8,1,0
659619,CH-5000,LT,1,0,0
659620,CH-5000,MD,0,0,0
659623,CJ-1700,MD,3,0,0
659624,CJ-1700,RT,15,1,0
659625,CJ-1700,RT,30,1,0
659626,DJ-1325,MD,0,0,0
659630,CJ-1700,MD,0,0,0
659631,CJ-1700,MD,1,1,0
659635,CH-5000,MD,5,1,0
659636,CH-5000,MD,12,1,0
659637,CK-0100,MD,3,0,0
659638,MD-0150,MD,2,0,0
659641,DJ-1325,LT,-2,0,0
659646,CH-5000,RE,-7,0,0
659647,CK-0100,LE,12,1,0
659653,DJ-1325,MD,3,1,0
659666,CJ-1700,LT,2,0,0
659672,CH-5000,RE,6,1,0
659673,CH-5000,MD,2,0,0
659674,CK-0100,LE,7,1,0
659675,CK-0100,MD,6,1,0
