uid,gid,player,pa,pc,py,ints,tdp,ra,sra,ry,tdr,trg,rec,recy,tdrec,ret,rety,tdret,fuml,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
83648,4025,IC-0300,0,0,0,0,0,10,3,36,0,0,0,0,0,0,0,0,0,0,33,3.6,3,2,2015,CLE,RB,34,1
83649,4025,JM-2900,49,28,341,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,19.6,2,14,2015,CLE,QB,13,2
83650,4025,GB-0200,0,0,0,0,0,0,0,0,0,10,6,105,1,0,0,0,0,0,57,16.5,3,8,2015,CLE,TE,82,1
83651,4025,DJ-1850,0,0,0,0,0,4,1,3,0,7,6,32,0,0,0,0,0,0,37,3.5,3,1,2015,CLE,RB,29,2
83652,4025,TB-1060,0,0,0,0,0,0,0,0,0,10,4,45,1,3,9,0,1,0,55,-1.6,3,4,2015,CLE,RWR,11,1
83653,4025,BH-0800,0,0,0,0,0,0,0,0,0,7,5,96,0,0,0,0,0,0,43,9.6,3,7,2015,CLE,LWR,83,1
83654,4025,RH-3000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,2,5,2015,CLE,RES,84,3
83655,4025,LS-1550,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,5,45,0.3,2,5,2015,OAK,TE,86,1
83656,4025,AH-3600,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,21,6.3,2,5,2015,OAK,RWR,18,3
83657,4025,TG-0025,0,0,0,0,0,0,0,0,0,5,3,28,0,0,0,0,0,0,24,2.8,3,2,2015,CLE,LWR,18,2
83658,4025,AH-1900,0,0,0,0,0,0,0,0,0,6,2,18,0,0,0,0,0,0,53,1.8,3,5,2015,CLE,RWR,16,3
83659,4025,MR-0500,0,0,0,0,0,1,0,1,0,2,1,55,0,0,0,0,0,0,16,5.6,3,8,2015,OAK,FB,45,1
83660,4025,SD-0800,0,0,0,0,0,0,0,0,0,1,1,2,0,1,19,0,0,0,2,0.8,3,5,2015,CLE,RB,24,3
83661,4025,JD-2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,-0.5,2,6,2015,CLE,TE,81,1
83662,4025,MM-4500,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,2,1.5,2,6,2015,CLE,LWR,15,3
83663,4026,JF-1900,49,32,362,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,74,19.5,3,8,2015,BAL,QB,5,1
83664,4026,KJ-1400,0,0,0,0,0,0,0,0,0,3,2,11,0,0,0,0,0,10,29,0.1,3,3,2015,BAL,FB,44,1
83665,4026,JF-2800,0,0,0,0,0,10,3,13,0,7,4,16,0,0,0,0,0,0,60,2.9,3,8,2015,BAL,RB,29,1
83666,4026,MB-4050,0,0,0,0,0,0,0,0,0,5,2,29,0,0,0,0,0,0,56,2.9,3,3,2015,BAL,RWR,14,1
83667,4026,BT-0300,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,1,3,7,2015,CIN,LWR,19,2
83668,4026,JH-4025,0,0,0,0,0,12,3,21,0,0,0,0,0,0,0,0,0,0,25,2.1,3,2,2015,CIN,RB,32,1
83669,4026,AD-0100,32,20,383,1,3,5,2,10,1,0,0,0,0,0,0,0,1,10,73,29.3,3,5,2015,CIN,QB,14,1
83670,4026,MJ-2250,0,0,0,0,0,0,0,0,0,8,5,94,1,0,0,0,0,0,63,15.4,3,4,2015,CIN,RWR,82,2
83671,4026,AG-1500,0,0,0,0,0,0,0,0,0,13,10,227,2,0,0,0,0,15,68,33.2,3,5,2015,CIN,LWR,18,1
83672,4026,JA-1025,0,0,0,0,0,3,2,12,0,0,0,0,0,0,0,0,0,0,3,1.2,3,1,2015,BAL,RB,37,2
83673,4026,MW-2450,0,0,0,0,0,0,0,0,0,7,3,44,0,0,0,0,0,0,38,4.4,3,1,2015,BAL,TE,87,2
83674,4026,SS-2100,0,0,0,0,0,0,0,0,0,17,13,186,2,0,0,0,0,0,56,30.6,3,15,2015,BAL,RES,89,3
83675,4026,CG-1030,0,0,0,0,0,0,0,0,0,3,3,40,0,0,0,0,0,0,30,4,3,2,2015,BAL,TE,80,1
83676,4026,MC-0150,0,0,0,0,0,1,1,8,0,2,2,11,0,4,61,0,0,0,12,2.4,3,2,2015,BAL,RES,15,5
83677,4026,KA-0400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,0,3,5,2015,BAL,LWR,11,1
83678,4026,GB-0350,0,0,0,0,0,13,6,49,0,4,3,34,0,0,0,0,0,0,48,8.3,3,3,2015,CIN,RB,25,2
83679,4026,AL-0650,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.3,1,6,2015,BAL,FS,41,3
83680,4026,NB-0450,0,0,0,0,0,0,0,0,0,2,2,19,0,0,0,0,0,0,16,1.9,1,1,2015,BAL,TE,82,3
83681,4026,LT-0050,0,0,0,0,0,3,0,0,0,1,1,6,0,0,0,0,0,0,7,0.6,2,2,2015,BAL,RES,34,2
83682,4026,MS-0150,0,0,0,0,0,1,1,6,0,4,2,28,0,0,0,0,0,0,55,3.4,3,4,2015,CIN,RWR,12,1
83683,4026,TE-0300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,73,-0.5,3,3,2015,CIN,TE,85,1
83684,4027,CG-1950,0,0,0,0,0,2,1,6,0,2,1,8,0,2,41,0,0,0,5,1.6,3,1,2015,JAC,RES,33,5
83685,4027,BB-2425,33,17,242,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,57,16.4,3,2,2015,JAC,QB,5,1
83686,4027,AR-1250,0,0,0,0,0,0,0,0,0,9,4,68,0,0,0,0,0,0,55,6.8,3,2,2015,JAC,LWR,15,1
83687,4027,TY-0150,0,0,0,0,0,11,4,33,0,3,2,9,0,0,0,0,0,0,36,4.2,3,1,2015,JAC,RB,24,1
83688,4027,DA-0900,0,0,0,0,0,0,0,0,0,5,5,39,1,3,18,0,0,0,54,0.7,3,8,2015,NE,LWR,80,1
83689,4027,TB-2300,42,33,358,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,78,22.7,3,16,2015,NE,QB,12,1
83690,4027,DL-1700,0,0,0,0,0,8,5,37,1,5,5,30,0,0,0,0,0,0,35,12.7,3,5,2015,NE,RB,33,1
83691,4027,RG-2200,0,0,0,0,0,0,0,0,0,7,4,101,0,0,0,0,0,20,53,8.1,3,6,2015,NE,TE,87,1
83692,4027,ML-0650,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,18,1.3,2,2,2015,JAC,RWR,11,2
83693,4027,CH-1200,0,0,0,0,0,0,0,0,0,5,3,43,1,0,0,0,0,0,26,10.3,2,6,2015,JAC,TE,86,2
83694,4027,ML-1500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,2,10,2015,JAC,TE,89,1
83695,4027,JE-0100,0,0,0,0,0,0,0,0,0,11,8,85,0,1,8,0,0,0,57,0.3,3,7,2015,NE,RWR,11,1
83696,4027,AD-1450,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,44,0.5,3,3,2015,NE,RWR,17,2
83697,4027,BP-0650,0,0,0,0,0,1,0,1,0,3,2,3,0,0,0,0,0,0,10,0.4,3,4,2015,JAC,RB,30,4
83698,4027,AH-3900,0,0,0,0,0,0,0,0,0,4,2,70,1,0,0,0,0,0,47,13,3,2,2015,JAC,RWR,88,1
83699,4027,TG-0600,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,7,1,1,6,2015,JAC,RB,21,3
83700,4027,KM-0450,0,0,0,0,0,0,0,0,0,3,3,33,1,0,0,0,0,0,36,9.3,1,4,2015,NE,RWR,82,3
83701,4027,LB-0500,0,0,0,0,0,18,12,78,3,1,1,14,0,0,0,0,0,0,30,27.2,2,6,2015,NE,RB,29,1
83702,4027,BW-0400,0,0,0,0,0,0,0,0,0,3,2,28,0,0,0,0,0,0,28,2.8,2,6,2015,JAC,LWR,81,2
83703,4027,JW-2550,0,0,0,0,0,2,1,8,0,4,4,26,0,0,0,0,0,0,17,3.4,1,2,2015,NE,RB,28,2
83704,4027,SC-0400,0,0,0,0,0,0,0,0,0,2,2,25,0,0,0,0,0,0,31,2.5,3,9,2015,NE,TE,88,2
83705,4027,JG-0650,0,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,2,-0.2,1,2,2015,NE,QB,10,2
83706,4028,LM-0800,38,31,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10.4,1,12,2015,NO,QB,7,2
83707,4028,CS-3400,0,0,0,0,0,1,0,4,0,2,2,22,0,0,0,0,0,0,15,2.6,2,6,2015,NO,RB,28,2
83708,4028,MI-0100,0,0,0,0,0,14,5,50,1,5,5,49,0,0,0,0,0,0,43,15.9,3,5,2015,NO,RB,22,1
83709,4028,BC-1850,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0,33,0.9,3,2,2015,NO,RWR,16,2
83710,4028,WS-0925,0,0,0,0,0,0,0,0,0,7,5,44,0,0,0,0,0,0,43,4.4,3,2,2015,NO,LWR,83,2
83711,4028,KR-1050,0,0,0,0,0,7,2,12,1,2,2,8,0,1,14,0,0,0,15,0.6,3,3,2015,NO,RES,29,3
83712,4028,BC-2325,0,0,0,0,0,0,0,0,0,8,7,79,0,0,0,0,0,0,56,7.9,3,2,2015,NO,RWR,10,1
83713,4028,CB-3850,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,48,1.2,3,2,2015,CAR,LWR,16,1
83714,4028,JS-6700,0,0,0,0,0,14,3,52,0,1,0,0,0,0,0,0,0,0,38,5.2,3,8,2015,CAR,RB,28,1
83715,4028,CN-0500,31,20,315,0,2,7,5,33,1,0,0,0,0,0,0,0,0,0,65,29.9,3,5,2015,CAR,QB,1,1
83716,4028,ED-0400,0,0,0,0,0,0,0,0,0,3,2,19,0,0,0,0,0,0,36,1.9,2,6,2015,CAR,TE,84,1
83717,4028,TG-0900,0,0,0,0,0,0,0,0,0,6,4,93,0,1,0,0,0,0,40,9.3,3,9,2015,CAR,RWR,19,1
83718,4028,DF-2200,0,0,0,0,0,0,0,0,0,4,1,14,0,0,0,0,0,0,30,1.4,3,1,2015,CAR,RWR,17,2
83719,4028,GO-0100,0,0,0,0,0,0,0,0,0,11,8,134,2,0,0,0,0,10,65,24.4,3,9,2015,CAR,TE,88,1
83720,4028,AJ-1125,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,7,0.4,3,4,2015,NO,INA,0,0
83721,4028,JH-4070,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,29,1,2,3,2015,NO,TE,89,1
83722,4028,BW-0700,0,0,0,0,0,0,0,0,0,4,4,42,0,0,0,0,1,5,60,1.7,3,12,2015,NO,TE,82,1
83723,4028,MC-2400,0,0,0,0,0,0,0,0,0,6,4,47,0,0,0,0,0,0,43,4.7,3,10,2015,NO,LWR,12,1
83724,4028,BB-2050,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,28,1.3,1,4,2015,CAR,LWR,11,3
83725,4028,MT-1300,0,0,0,0,0,5,3,16,0,3,3,28,0,0,0,0,0,0,30,4.4,3,8,2015,CAR,FB,35,1
83726,4028,RB-3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,-1,1,6,2015,CAR,RES,47,4
83727,4028,MM-5750,0,0,0,0,0,0,0,0,0,0,0,0,0,6,154,1,0,0,0,12.2,3,1,2015,NO,RB,48,3
83728,4028,FW-0750,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,5,1.4,3,4,2015,CAR,RB,43,2
83729,4028,CA-1175,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0.6,1,1,2015,CAR,RB,34,3
83730,4029,ZS-0150,0,0,0,0,0,2,0,3,0,2,2,-2,0,4,82,0,0,0,12,3.3,1,3,2015,NYJ,RB,38,3
83731,4029,BP-1200,0,0,0,0,0,10,3,31,0,8,7,44,0,0,0,0,0,0,64,7.5,3,5,2015,NYJ,RB,29,2
83732,4029,QE-0100,0,0,0,0,0,0,0,0,0,10,5,50,0,0,0,0,0,5,47,4.5,2,2,2015,NYJ,SUS,82,1
83733,4029,RF-0500,58,35,283,3,2,4,3,13,0,0,0,0,0,0,0,0,0,0,76,14.6,3,11,2015,NYJ,QB,14,1
83734,4029,JK-1000,0,0,0,0,0,0,0,0,0,11,6,33,1,9,69,0,0,0,69,2.8,3,5,2015,NYJ,LWR,11,2
83735,4029,DS-3300,0,0,0,0,0,11,4,17,1,6,4,19,0,5,89,1,0,0,32,9.6,3,11,2015,PHI,RB,43,3
83736,4029,RM-1200,0,0,0,0,0,25,12,108,0,4,2,20,1,0,0,0,1,0,39,16.8,3,6,2015,PHI,RB,24,2
83737,4029,SB-1100,28,14,118,0,1,3,0,-2,0,0,0,0,0,0,0,0,0,2,70,8.3,3,6,2015,PHI,QB,7,1
83738,4029,JM-1550,0,0,0,0,0,0,0,0,0,8,6,49,0,0,0,0,0,0,60,4.9,3,2,2015,PHI,SWR,81,1
83739,4029,MA-1400,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41,0,3,10,2015,PHI,LWR,19,2
83740,4029,BM-0300,0,0,0,0,0,0,0,0,0,14,10,109,1,0,0,0,1,0,75,14.9,3,10,2015,NYJ,LWR,15,1
83741,4029,NA-0050,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,67,0,3,1,2015,PHI,RWR,17,2
83742,4029,JC-5900,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,34,1,1,6,2015,NYJ,TE,85,1
83743,4029,ZE-0100,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,0,0,5,35,2.5,3,3,2015,PHI,TE,86,2
83744,4029,DS-3031,0,0,0,0,0,0,0,0,0,9,3,39,0,0,0,0,0,0,63,3.9,1,1,2015,NYJ,RWR,84,2
83745,4029,KB-0350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0.4,1,3,2015,PHI,RB,34,4
83746,4030,AB-1975,0,0,0,0,0,31,18,139,1,0,0,0,0,0,0,0,0,0,47,19.9,3,2,2015,HOU,RB,28,1
83747,4030,RM-0300,39,24,228,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,90,11,3,5,2015,HOU,INA,0,0
83748,4030,DH-3950,0,0,0,0,0,0,0,0,0,14,8,101,1,0,0,0,0,0,86,16.1,3,3,2015,HOU,LWR,10,1
83749,4030,JG-3850,0,0,0,0,0,6,1,19,0,4,4,19,0,0,0,0,0,0,28,3.8,3,4,2015,HOU,RB,41,2
83750,4030,NW-0100,0,0,0,0,0,0,0,0,0,9,4,42,0,0,0,0,0,0,83,4.2,3,11,2015,HOU,RWR,85,1
83751,4030,BR-0050,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,3,3,3,4,2015,TB,RB,43,3
83752,4030,DM-0450,0,0,0,0,0,14,5,46,0,0,0,0,0,0,0,0,0,0,29,4.6,3,4,2015,TB,RB,22,1
83753,4030,JW-5650,36,17,261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,59,11.9,3,1,2015,TB,QB,3,1
83754,4030,VJ-0100,0,0,0,0,0,0,0,0,0,4,2,40,0,0,0,0,0,0,54,4,3,11,2015,TB,LWR,83,1
83755,4030,ME-0600,0,0,0,0,0,0,0,0,0,17,7,101,0,0,0,0,0,10,49,9.1,2,2,2015,TB,RWR,13,1
83756,4030,CW-4050,0,0,0,0,0,0,0,0,0,1,1,-1,0,3,12,0,0,0,4,0.5,2,1,2015,HOU,PS,13,4
83757,4030,GG-0400,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,57,0.9,3,6,2015,HOU,TE,88,2
83758,4030,CS-1500,0,0,0,0,0,0,0,0,0,9,6,58,0,4,8,0,0,0,60,0.3,3,5,2015,HOU,LWR,18,2
83759,4030,CP-1950,0,0,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,13,0.5,3,4,2015,HOU,RB,22,3
83760,4030,CS-1950,0,0,0,0,0,6,2,11,0,2,2,41,1,0,0,0,0,0,30,11.2,3,2,2015,TB,RB,34,2
83761,4030,LM-1800,0,0,0,0,0,0,0,0,0,6,3,61,0,0,0,0,0,0,38,6.1,3,7,2015,TB,RES,18,2
83762,4030,BM-3800,0,0,0,0,0,0,0,0,0,4,3,18,0,0,0,0,0,0,40,1.8,1,7,2015,TB,TE,82,2
83763,4030,RS-0975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2,3,2015,TB,RWR,89,2
83764,4030,JP-4187,0,0,0,0,0,3,2,24,0,1,0,0,0,0,0,0,0,0,20,2.4,2,2,2015,HOU,FB,45,1
83765,4031,CP-0750,0,0,0,0,0,1,1,9,0,0,0,0,0,2,53,0,0,0,14,2.1,3,3,2015,MIN,RWR,84,3
83766,4031,AP-0700,0,0,0,0,0,20,12,126,2,0,0,0,0,0,0,0,0,0,32,24.6,3,9,2015,MIN,RB,28,1
83767,4031,TB-2650,24,13,121,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,56,2.7,3,2,2015,MIN,QB,5,1
83768,4031,CJ-1450,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,14,0.9,3,3,2015,MIN,LWR,12,2
83769,4031,JW-6560,0,0,0,0,0,0,0,0,0,4,3,28,0,0,0,0,0,0,25,2.8,3,4,2015,MIN,RWR,17,2
83770,4031,KA-0650,0,0,0,0,0,0,0,0,0,18,12,133,2,3,0,0,0,0,72,25.3,3,3,2015,SD,RES,13,2
83771,4031,MG-1150,0,0,0,0,0,14,7,51,0,1,0,0,0,0,0,0,0,0,28,5.1,3,1,2015,SD,RB,28,1
83772,4031,PR-0300,34,21,246,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,59,9.8,3,12,2015,SD,QB,17,1
83773,4031,MW-0500,0,0,0,0,0,0,0,0,0,4,3,49,0,0,0,0,0,0,35,4.9,3,7,2015,MIN,RWR,11,1
83774,4031,KR-1200,0,0,0,0,0,0,0,0,0,5,2,14,0,0,0,0,0,0,49,1.4,3,5,2015,MIN,TE,82,1
83775,4031,DW-4300,0,0,0,0,0,5,2,11,0,4,3,32,0,0,0,0,0,0,33,4.3,3,8,2015,SD,RB,39,2
83776,4031,AT-0350,0,0,0,0,0,0,0,0,0,4,2,16,0,0,0,0,0,0,28,1.6,1,3,2015,MIN,LWR,19,3
83777,4031,BO-0150,0,0,0,0,0,8,3,26,0,1,0,0,0,1,19,0,0,0,15,0.8,3,2,2015,SD,RES,43,3
83778,4031,JM-3450,0,0,0,0,0,6,3,18,0,1,0,0,0,0,0,0,0,0,10,1.8,3,2,2015,MIN,RB,31,2
83779,4031,MA-1150,0,0,0,0,0,2,1,10,0,2,2,5,0,0,0,0,0,10,14,0.5,3,5,2015,MIN,RB,44,3
83780,4031,JP-2800,0,0,0,0,0,0,0,0,0,4,4,35,0,0,0,0,0,0,57,3.5,1,7,2015,SD,TE,83,2
83781,4031,SJ-0600,0,0,0,0,0,0,0,0,0,5,3,46,0,0,0,0,0,0,63,4.6,3,8,2015,SD,SWR,11,1
83782,4031,DJ-1300,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,23,0.2,1,7,2015,SD,TE,88,2
83783,4031,DI-0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,-1,1,5,2015,SD,RWR,15,1
83784,4031,MF-0800,0,0,0,0,0,0,0,0,0,7,4,63,0,0,0,0,0,0,65,6.3,3,12,2015,SD,LWR,80,1
83785,4031,MP-2350,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,1,1,2015,MIN,TE,83,2
83786,4031,ZL-0200,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,15,6.1,2,3,2015,MIN,FB,48,1
83787,4031,KC-1400,6,5,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6.5,1,10,2015,SD,QB,10,2
83788,4032,BR-1100,24,20,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5.7,3,12,2015,PIT,QB,7,1
83789,4032,LB-0250,0,0,0,0,0,19,7,62,1,8,7,70,0,0,0,0,0,0,60,19.2,1,3,2015,PIT,RES,26,1
83790,4032,AB-3500,0,0,0,0,0,0,0,0,0,13,11,108,0,3,0,0,0,0,58,10.8,3,6,2015,PIT,LWR,84,1
83791,4032,MW-1250,0,0,0,0,0,0,0,0,0,3,2,16,0,0,0,0,0,0,55,1.6,3,3,2015,PIT,RWR,11,1
83792,4032,DW-3600,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0.2,3,10,2015,PIT,RB,34,1
83793,4032,HM-0200,0,0,0,0,0,0,0,0,0,3,2,17,0,0,0,0,0,0,60,1.7,3,11,2015,PIT,TE,83,1
83794,4032,TM-0650,0,0,0,0,0,9,2,16,0,1,1,15,0,0,0,0,0,0,22,3.1,2,2,2015,STL,RB,27,2
83795,4032,NF-0250,28,19,197,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,50,6.9,3,4,2015,STL,QB,5,1
83796,4032,LK-0200,0,0,0,0,0,0,0,0,0,5,2,12,0,0,0,0,0,0,30,1.2,3,5,2015,STL,TE,88,1
83797,4032,DH-2800,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,0,0,0,43,1.9,3,7,2015,PIT,RWR,88,2
83798,4032,TG-1950,0,0,0,0,0,6,1,9,0,1,1,5,0,0,0,0,0,0,14,1.4,1,1,2015,STL,RB,30,1
83799,4032,TA-1050,0,0,0,0,0,0,0,0,0,5,5,38,0,4,44,0,0,0,42,1.8,3,3,2015,STL,SWR,11,1
83800,4032,JH-3230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2015,STL,P,6,1
83801,4032,SB-0070,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,3,3,2015,STL,LWR,12,2
83802,4032,KB-1900,0,0,0,0,0,0,0,0,0,10,7,102,0,0,0,0,0,0,36,10.2,3,7,2015,STL,LWR,18,1
83803,4032,JT-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0.9,2,5,2015,PIT,RB,30,2
83804,4032,BC-3070,0,0,0,0,0,1,1,12,0,2,2,18,0,2,48,0,0,0,14,1.9,3,3,2015,STL,RB,36,3
83805,4032,CH-1230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,1,4,2015,STL,TE,46,2
83806,4032,MV-0300,6,5,38,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,18,1.3,2,15,2015,PIT,QB,2,3
83807,4032,JC-4300,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0,0,5,42,0.2,3,7,2015,STL,TE,89,1
83808,4032,CG-1060,0,0,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,12,2.4,2,4,2015,STL,RWR,13,2
83809,4033,CP-0500,32,20,311,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,71,18.5,3,13,2015,ARI,QB,3,1
83810,4033,LF-0200,0,0,0,0,0,0,0,0,0,11,9,134,2,0,0,0,0,0,64,25.4,3,12,2015,ARI,LWR,11,1
83811,4033,CJ-1700,0,0,0,0,0,22,12,110,2,2,1,40,0,0,0,0,0,0,36,27,3,8,2015,ARI,RB,27,1
83812,4033,JH-3050,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,2,1.5,3,1,2015,SF,PS,38,5
83813,4033,CH-5000,0,0,0,0,0,15,5,51,0,1,1,10,0,0,0,0,0,0,30,6.1,3,2,2015,SF,RB,28,5
83814,4033,CK-0100,19,9,67,4,0,7,6,46,1,0,0,0,0,0,0,0,0,0,50,5.3,3,5,2015,SF,QB,7,2
83815,4033,VD-0100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,0,3,10,2015,SF,TE,85,2
83816,4033,BB-1550,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,0,2,1,2015,SF,TE,84,3
83817,4033,AB-2000,0,0,0,0,0,0,0,0,0,4,2,16,0,0,0,0,0,0,40,1.6,3,13,2015,SF,LWR,81,1
83818,4033,MD-0150,0,0,0,0,0,7,2,6,0,3,1,5,0,0,0,0,0,0,18,1.1,2,1,2015,SF,RB,20,4
83819,4033,DF-0550,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,61,1.3,2,3,2015,ARI,TE,85,1
83820,4033,JB-6950,0,0,0,0,0,0,0,0,0,5,3,62,0,0,0,0,0,0,52,6.2,3,2,2015,ARI,RWR,12,2
83821,4033,MF-0950,0,0,0,0,0,0,0,0,0,5,1,12,0,0,0,0,0,0,31,1.2,3,4,2015,ARI,RWR,15,1
83822,4033,DW-2350,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95,0,0,0,10,3.8,2,1,2015,SF,RWR,18,2
83823,4033,DJ-1325,0,0,0,0,0,7,5,25,0,3,3,16,0,0,0,0,0,0,23,4.1,3,1,2015,ARI,RB,31,3
83824,4033,JG-3700,0,0,0,0,0,0,0,0,0,3,2,34,0,0,0,0,0,0,49,3.4,3,6,2015,ARI,TE,84,1
83825,4033,BG-0750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,5,1,-0.1,1,4,2015,ARI,LWR,10,3
83826,4033,QP-0050,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0,0,15,19,-0.8,3,3,2015,SF,LWR,11,2
83827,4033,TS-2300,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,3,5,2015,SF,RWR,82,1
83828,4033,ST-0250,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,14,0.6,1,3,2015,ARI,RB,30,4
83829,4033,GC-0350,0,0,0,0,0,0,0,0,0,3,3,29,0,0,0,0,0,0,34,2.9,3,4,2015,SF,TE,88,2
83830,4033,DS-3800,0,0,0,0,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,3,-0.3,1,9,2015,ARI,QB,5,2
83831,4034,LM-1150,0,0,0,0,0,7,6,38,0,3,3,27,0,0,0,0,0,0,44,6.5,3,4,2015,MIA,RB,26,1
83832,4034,RT-0150,49,26,297,3,2,1,0,-1,0,0,0,0,0,0,0,0,0,0,76,13.8,3,4,2015,MIA,QB,17,1
83833,4034,JL-0215,0,0,0,0,0,1,0,-1,0,13,8,67,0,4,37,0,0,0,59,1.5,3,2,2015,MIA,SWR,14,1
83834,4034,GJ-0400,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,0,0,0,45,1,3,10,2015,MIA,SWR,85,2
83835,4034,MT-0550,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0.3,3,7,2015,BUF,LWR,19,3
83836,4034,TT-0500,29,21,277,0,3,3,1,12,0,0,0,0,0,0,0,0,0,0,62,24.3,3,5,2015,BUF,QB,5,1
83837,4034,CC-2100,0,0,0,0,0,0,0,0,0,7,5,82,1,0,0,0,0,0,58,14.2,3,5,2015,BUF,TE,85,1
83838,4034,PH-0400,0,0,0,0,0,2,2,16,0,8,7,66,0,0,0,0,0,0,48,8.2,3,7,2015,BUF,RWR,18,3
83839,4034,RW-4050,0,0,0,0,0,0,0,0,0,5,4,38,0,0,0,0,0,14,49,2.4,3,3,2015,BUF,RWR,10,1
83840,4034,RM-1500,0,0,0,0,0,0,0,0,0,10,6,113,2,0,0,0,0,0,39,23.3,3,4,2015,MIA,RWR,18,1
